farm_id,farm_name,record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
FARM-005,Plateau Smallholder Farm,11889,COW-10000600,2025-08-01,317.9567,180.7375,673.348,744.5578,4,285.141,68.81808,3,127.715649,0,1417.9058,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11890,COW-10000600,2025-08-02,370.392,138.3089,655.1582,775.7775,6,151.512,57.966943,7,59.532946,0,1430.9357,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11891,COW-10000600,2025-08-03,429.3959,122.654,830.1133,617.6146,9,279.3303,65.492094,4,155.26195,0,1447.7279,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11892,COW-10000600,2025-08-04,472.8157,182.4757,769.011,676.2934,1,209.5783,54.369848,6,56.65583,0,1445.3044,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11893,COW-10000600,2025-08-05,403.848,91.8044,833.9781,604.1039,7,189.7146,50.592073,7,193.120121,0,1438.082,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11894,COW-10000600,2025-08-06,352.5593,114.3634,713.7732,722.0578,5,289.5752,74.588379,8,79.805885,0,1435.831,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11895,COW-10000600,2025-08-07,359.204,183.8719,704.7449,721.4899,3,224.7684,66.323588,2,144.622211,1,1426.2348,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11896,COW-10000600,2025-08-08,309.6538,199.7869,809.0504,601.4582,10,214.4994,69.336,3,159.771591,0,1410.5086,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11897,COW-10000600,2025-08-09,450.787,164.1284,775.9925,670.7665,8,279.4416,40.537967,2,126.030405,0,1446.759,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11898,COW-10000600,2025-08-10,366.4324,145.0581,760.2597,672.5802,5,212.221,42.345862,3,112.126103,0,1432.8399,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11899,COW-10000600,2025-08-11,346.7684,97.5742,658.2321,755.6368,7,276.576,76.144859,3,163.45389,0,1413.8689,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11900,COW-10000600,2025-08-12,402.3241,85.6591,717.965,694.2602,1,186.7575,63.691167,2,52.925114,0,1412.2252,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11901,COW-10000600,2025-08-13,383.9241,91.7598,835.8924,575.4559,3,256.4589,72.573815,2,160.594461,0,1411.3483,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11902,COW-10000600,2025-08-14,479.9327,102.1117,637.0022,763.028,0,277.9941,44.189993,8,197.869872,0,1400.0302,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11903,COW-10000600,2025-08-15,415.8261,140.2912,826.8939,600.0251,1,191.0215,75.708178,4,183.616106,0,1426.919,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11904,COW-10000600,2025-08-16,485.1332,108.3141,838.1573,601.2991,2,150.6174,40.878723,5,108.273953,0,1439.4564,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11905,COW-10000600,2025-08-17,221.6421,153.4939,790.4816,640.1022,10,150.8059,57.082867,8,135.825727,0,1430.5838,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11906,COW-10000600,2025-08-18,225.8638,193.0079,695.9672,741.0255,5,151.0373,76.72013,2,109.551066,0,1436.9927,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11907,COW-10000600,2025-08-19,317.7537,136.8069,812.2509,596.7164,0,224.1984,74.912711,1,157.092888,0,1408.9673,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11908,COW-10000600,2025-08-20,323.5629,186.8707,718.166,698.3783,7,188.2764,62.447267,5,139.744909,0,1416.5443,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11909,COW-10000600,2025-08-21,425.187,141.8054,838.5255,584.2683,9,160.2252,48.603957,2,177.841459,0,1422.7938,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11910,COW-10000600,2025-08-22,303.8481,166.9613,776.6121,629.962,10,164.996,55.839724,1,196.179234,0,1406.5741,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11911,COW-10000600,2025-08-23,354.3081,165.6504,677.878,724.8744,2,237.0339,40.59706,7,168.636724,0,1402.7524,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11912,COW-10000600,2025-08-24,355.26,157.4734,744.0159,687.1243,7,269.5827,67.351781,5,77.806686,0,1431.1402,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11913,COW-10000600,2025-08-25,249.6429,83.1581,671.7236,729.1867,4,160.4749,64.030428,5,143.517476,0,1400.9103,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11914,COW-10000600,2025-08-26,412.1821,122.648,766.7246,648.5643,8,201.6916,47.640446,1,161.466402,1,1415.2889,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11915,COW-10000600,2025-08-27,478.6273,160.6131,687.956,737.4752,8,182.2126,75.01883,5,181.40705,0,1425.4312,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11916,COW-10000600,2025-08-28,496.706,150.6438,799.6306,646.4709,5,183.4364,46.182119,1,135.354348,0,1446.1015,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11917,COW-10000600,2025-08-29,490.8394,157.0022,680.1784,746.5122,7,248.7093,78.330124,7,95.062795,0,1426.6906,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11918,COW-10000600,2025-08-30,407.7217,87.074,733.0277,714.7998,3,224.1328,71.696183,8,122.404087,0,1447.8275,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11919,COW-10000600,2025-08-31,470.0715,106.9253,792.5097,639.4327,0,197.1916,44.782141,2,103.410777,0,1431.9424,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11920,COW-10000600,2025-09-01,393.1552,88.1025,671.6817,729.0272,6,299.4693,71.341198,8,111.424081,0,1400.7089,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11921,COW-10000600,2025-09-02,489.3878,141.1588,831.1031,614.3826,0,280.2148,43.359915,6,134.385744,0,1445.4857,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11922,COW-10000600,2025-09-03,262.2506,122.3924,759.1338,648.0408,2,274.3932,60.084936,0,76.148458,0,1407.1746,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11923,COW-10000600,2025-09-04,400.6827,159.3252,763.9279,668.5712,9,221.8961,72.388423,2,173.554364,0,1432.4991,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11924,COW-10000600,2025-09-05,469.7951,130.0665,836.3941,582.7916,4,292.0855,43.901635,5,103.841697,0,1419.1857,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11925,COW-10000600,2025-09-06,431.5387,157.1322,800.9613,609.3017,0,186.8296,46.907841,6,56.008898,0,1410.263,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11926,COW-10000600,2025-09-07,392.6805,95.7502,827.9475,618.2262,5,282.2827,55.51152,6,75.042222,0,1446.1737,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11927,COW-10000600,2025-09-08,265.8989,142.1929,683.9841,758.9202,5,272.132,65.722893,3,68.270606,0,1442.9043,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11928,COW-10000600,2025-09-09,493.232,124.6927,746.8052,686.796,1,203.1737,76.580909,1,75.820456,0,1433.6012,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11929,COW-10000600,2025-09-10,255.2105,140.7879,768.8506,634.7504,8,284.7772,49.053116,7,148.313204,1,1403.601,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11930,COW-10000600,2025-09-11,430.6068,138.0997,693.4764,743.3119,9,278.752,42.771342,2,154.96276,0,1436.7883,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11931,COW-10000600,2025-09-12,354.357,157.7432,787.1836,618.0469,3,272.3582,52.631533,3,90.352728,0,1405.2305,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11932,COW-10000600,2025-09-13,419.0974,118.1869,718.6431,729.6421,4,206.581,41.633992,2,113.629177,0,1448.2852,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11933,COW-10000600,2025-09-14,281.8694,102.2038,792.4137,640.8932,6,167.2545,72.46775,3,176.641421,0,1433.3069,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11934,COW-10000600,2025-09-15,372.4127,122.6364,771.6023,669.1372,10,257.1622,50.303407,8,102.414953,0,1440.7395,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11935,COW-10000600,2025-09-16,343.7297,132.172,769.2788,639.6093,4,221.1361,63.173554,0,82.659788,0,1408.8881,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11936,COW-10000600,2025-09-17,386.0201,106.8371,784.5186,622.5964,9,183.4131,52.936269,4,161.045062,0,1407.115,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11937,COW-10000600,2025-09-18,309.7793,100.357,757.0684,644.4997,0,255.8271,50.712778,4,138.790497,0,1401.5681,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11938,COW-10000600,2025-09-19,394.0168,159.7382,794.6473,625.0286,5,194.2554,44.979894,1,146.885106,0,1419.6759,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11939,COW-10000600,2025-09-20,362.4322,177.7788,829.3064,617.1045,9,290.8067,58.071929,4,98.37932,0,1446.4109,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11940,COW-10000600,2025-09-21,494.0293,178.6359,778.5544,629.1678,6,176.85,63.554003,2,92.672295,0,1407.7222,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11941,COW-10000600,2025-09-22,349.1779,171.4625,820.1881,605.786,1,184.3768,40.516441,1,178.85639,0,1425.9741,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11942,COW-10000600,2025-09-23,241.2883,131.215,766.9803,648.5213,2,240.8849,79.523338,7,82.552656,0,1415.5016,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11943,COW-10000600,2025-09-24,233.9447,131.4429,733.9068,674.9864,1,211.4585,56.362346,1,83.10625,0,1408.8932,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11944,COW-10000600,2025-09-25,356.1061,105.533,804.0935,603.2498,0,166.2668,42.980699,0,95.681744,0,1407.3433,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11945,COW-10000600,2025-09-26,469.2339,154.1571,677.3499,724.7699,9,189.9624,77.010441,0,118.113946,0,1402.1198,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11946,COW-10000600,2025-09-27,330.7225,196.6921,787.4486,652.7836,4,189.4141,55.541322,8,128.478592,0,1440.2322,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11947,COW-10000600,2025-09-28,492.8971,160.2314,685.4394,744.1961,9,188.525,60.744221,4,160.612223,0,1429.6355,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11948,COW-10000600,2025-09-29,215.3709,155.2948,819.9234,596.2914,10,225.8386,44.347402,5,144.524519,0,1416.2148,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11949,COW-10000600,2025-09-30,365.9792,165.0943,815.5422,593.1056,9,209.8464,45.199408,6,124.40945,0,1408.6478,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11950,COW-10000600,2025-10-01,304.8208,190.4071,677.2833,770.6732,3,185.9573,74.809854,2,105.972243,0,1447.9565,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11951,COW-10000600,2025-10-02,230.1022,174.6749,736.0803,706.4698,4,273.3604,46.783448,0,123.850477,0,1442.5501,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11952,COW-10000600,2025-10-03,383.9727,186.7861,779.4299,651.3371,6,228.1908,62.842643,4,173.245299,0,1430.767,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11953,COW-10000600,2025-10-04,393.9477,102.3582,720.0441,728.3686,3,171.167,72.294959,8,198.18026,0,1448.4127,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11954,COW-10000600,2025-10-05,312.7727,179.5616,826.2643,579.1092,3,247.187,53.203526,4,57.720896,0,1405.3735,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11955,COW-10000600,2025-10-06,482.5474,192.0821,859.3502,582.5664,7,298.0233,74.943067,2,56.125175,0,1441.9166,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11956,COW-10000600,2025-10-07,416.0816,150.7697,669.7015,756.0161,3,297.2833,70.594718,6,170.675461,0,1425.7176,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11957,COW-10000600,2025-10-08,389.184,119.5626,803.3091,637.2516,1,207.5977,50.053496,4,88.824383,0,1440.5607,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11958,COW-10000600,2025-10-09,410.9251,92.0759,781.4834,635.5519,1,170.1883,64.764997,5,171.716042,0,1417.0353,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11959,COW-10000600,2025-10-10,488.0256,155.2206,807.8994,599.5224,10,237.8704,60.715137,7,150.204774,0,1407.4218,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11960,COW-10000600,2025-10-11,474.3218,147.7697,724.5731,683.0755,7,261.8589,40.851873,8,104.460777,0,1407.6486,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11961,COW-10000600,2025-10-12,367.697,189.6676,724.8869,722.4951,0,261.859,40.498233,4,66.95053,0,1447.382,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11962,COW-10000600,2025-10-13,239.9262,126.5479,750.4895,689.2525,6,264.1597,48.022335,0,154.606945,0,1439.742,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11963,COW-10000600,2025-10-14,306.7774,99.7054,814.2054,619.8087,1,290.5748,67.74838,1,99.087264,0,1434.0141,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11964,COW-10000600,2025-10-15,247.8745,169.4343,635.0391,773.799,9,240.4596,67.756146,2,131.347831,0,1408.8381,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11965,COW-10000600,2025-10-16,444.3341,137.4251,656.3101,770.0341,9,279.7265,68.726394,4,92.308634,0,1426.3442,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11966,COW-10000600,2025-10-17,468.6414,111.9466,866.0327,578.2163,3,259.9928,48.430974,7,88.888382,0,1444.249,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11967,COW-10000600,2025-10-18,314.4193,112.1889,650.4232,754.5427,4,236.4595,78.256122,5,99.895106,0,1404.9659,85.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11968,COW-10000600,2025-10-19,440.9656,110.4307,651.907,795.496,3,288.2191,77.869439,0,71.369216,0,1447.403,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11969,COW-10000600,2025-10-20,356.941,160.2437,671.5703,760.3004,10,173.2069,70.710303,3,84.541174,0,1431.8707,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11970,COW-10000600,2025-10-21,269.0109,191.7276,750.1261,662.2261,9,284.1086,44.244939,2,77.885738,0,1412.3522,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11971,COW-10000600,2025-10-22,424.887,198.2369,662.3387,743.0955,1,219.1931,65.780465,0,130.971941,1,1405.4342,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11972,COW-10000600,2025-10-23,363.4913,96.4562,729.7756,681.0572,1,249.2206,56.514474,4,179.460486,0,1410.8328,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11973,COW-10000600,2025-10-24,465.6106,188.4228,701.1163,737.9615,8,172.7729,49.852292,1,195.002539,0,1439.0778,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11974,COW-10000600,2025-10-25,369.3785,133.8531,732.1995,696.1533,3,281.9683,75.651489,6,177.221869,0,1428.3528,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11975,COW-10000600,2025-10-26,433.6885,178.166,769.1168,656.5798,1,171.9104,57.822929,7,152.005285,0,1425.6966,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11976,COW-10000600,2025-10-27,399.84,179.4907,776.2758,664.8004,8,280.8624,79.685258,7,163.93094,0,1441.0762,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11977,COW-10000600,2025-10-28,371.2647,106.4414,841.6176,563.2098,0,195.7979,67.421653,8,115.88884,0,1404.8274,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11978,COW-10000600,2025-10-29,302.9379,173.2957,810.9611,637.0435,2,185.8543,68.733543,2,102.589155,0,1448.0046,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11979,COW-10000600,2025-10-30,418.5993,182.171,839.8638,609.5829,10,171.6835,53.126233,5,95.111473,0,1449.4467,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11980,COW-10000600,2025-10-31,258.8302,198.6288,682.4016,752.5607,6,194.5704,44.806338,3,120.912887,0,1434.9623,97.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11981,COW-10000601,2025-07-01,337.4464,88.4955,737.112,689.9768,6,220.4565,42.20058,7,125.321849,0,1427.0888,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11982,COW-10000601,2025-07-02,443.8596,99.4657,768.3288,639.59,6,150.7544,57.555915,3,191.953513,0,1407.9188,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11983,COW-10000601,2025-07-03,408.2985,136.11,689.6542,748.823,7,150.2901,75.231084,8,59.321406,0,1438.4772,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11984,COW-10000601,2025-07-04,457.4992,160.196,635.8068,768.8329,3,239.4615,52.682984,1,198.114509,0,1404.6397,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11985,COW-10000601,2025-07-05,206.0118,124.7449,743.0415,691.756,0,181.5285,51.319514,0,163.416688,0,1434.7975,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11986,COW-10000601,2025-07-06,364.7067,149.5756,640.0513,765.0875,4,209.0172,40.117255,6,179.724821,0,1405.1388,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11987,COW-10000601,2025-07-07,478.6215,120.8692,857.8525,574.2927,4,209.1021,54.843365,0,64.268068,0,1432.1452,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11988,COW-10000601,2025-07-08,489.0501,90.4935,741.1758,701.7558,8,202.0175,47.051615,0,104.729101,0,1442.9316,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11989,COW-10000601,2025-07-09,244.7812,180.1849,646.4735,786.2762,2,269.3478,65.707071,4,62.444916,0,1432.7497,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11990,COW-10000601,2025-07-10,469.8401,179.1567,836.918,573.8767,0,243.3279,72.662443,6,56.656365,0,1410.7947,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11991,COW-10000601,2025-07-11,236.4701,162.3111,675.6976,748.4021,4,195.3936,43.166376,0,115.865631,0,1424.0997,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11992,COW-10000601,2025-07-12,492.6626,97.7857,657.3509,743.8742,5,187.5534,55.584442,8,80.954037,0,1401.2251,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11993,COW-10000601,2025-07-13,446.9806,137.598,669.3777,753.6616,3,284.3122,45.385921,6,170.271178,0,1423.0393,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11994,COW-10000601,2025-07-14,389.1977,154.4787,764.9089,642.7928,4,271.2211,67.086092,6,69.136819,0,1407.7017,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11995,COW-10000601,2025-07-15,495.8455,125.2108,767.9496,670.4902,9,151.136,76.309335,2,168.042477,0,1438.4398,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11996,COW-10000601,2025-07-16,384.4533,173.6152,760.4626,679.4594,5,174.4946,76.551556,0,61.764042,1,1439.922,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11997,COW-10000601,2025-07-17,200.4576,102.5394,782.6821,627.9368,7,169.1045,47.449962,0,145.555895,0,1410.6189,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11998,COW-10000601,2025-07-18,316.0541,137.721,723.9372,694.866,3,192.2386,59.891739,4,108.758036,0,1418.8032,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,11999,COW-10000601,2025-07-19,234.9276,87.5621,736.4094,672.4198,5,296.7047,79.988914,2,149.798114,0,1408.8292,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12000,COW-10000601,2025-07-20,230.2069,197.6659,780.1572,653.0745,10,171.9205,44.639973,6,165.209631,0,1433.2317,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12001,COW-10000601,2025-07-21,456.0325,111.5942,745.4604,684.3581,3,244.3482,71.020586,7,161.413331,0,1429.8185,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12002,COW-10000601,2025-07-22,364.9909,183.2104,767.7343,674.4422,7,160.4382,50.492257,0,196.427105,1,1442.1765,98.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12003,COW-10000601,2025-07-23,491.6435,101.4732,835.9071,581.2353,1,271.1715,65.308319,1,179.280183,0,1417.1424,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12004,COW-10000601,2025-07-24,383.3139,167.3992,683.4348,723.5939,2,234.3322,55.783353,3,138.929971,0,1407.0287,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12005,COW-10000601,2025-07-25,291.4252,126.5868,821.1213,606.2933,0,270.7778,63.420851,7,136.5374,0,1427.4146,88.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12006,COW-10000601,2025-07-26,245.2347,91.2958,839.727,608.3705,1,175.2963,40.314747,5,145.929544,0,1448.0975,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12007,COW-10000601,2025-07-27,366.8034,84.0257,676.8743,745.7898,0,288.5771,55.248699,2,187.129332,0,1422.6641,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12008,COW-10000601,2025-07-28,437.6489,115.2885,777.2111,635.1379,8,274.5865,67.786782,1,99.445141,0,1412.349,95.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12009,COW-10000601,2025-07-29,412.3991,95.0713,842.8417,568.6293,2,174.736,55.563845,2,162.987802,0,1411.471,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12010,COW-10000601,2025-07-30,220.2468,101.9505,764.6965,683.6261,8,275.4973,79.417342,8,92.745672,0,1448.3226,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12011,COW-10000601,2025-07-31,356.1915,84.7167,794.9514,635.4918,5,269.4812,54.820334,8,91.100691,0,1430.4432,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12012,COW-10000601,2025-08-01,224.7432,124.5549,670.9651,759.0565,10,262.9095,62.756128,6,68.861921,0,1430.0216,86.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12013,COW-10000601,2025-08-02,496.7395,144.0719,714.2446,710.9007,7,281.5721,55.620628,4,105.74897,0,1425.1453,89.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12014,COW-10000601,2025-08-03,309.6863,88.0203,677.3953,732.8578,8,296.4549,43.80709,7,95.900817,0,1410.2531,96.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12015,COW-10000601,2025-08-04,334.5892,126.151,784.8276,655.3911,4,168.6432,54.834665,4,55.246583,0,1440.2187,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12016,COW-10000601,2025-08-05,290.3393,154.2263,720.5351,718.2399,5,180.5889,61.96859,1,58.907235,0,1438.775,99.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12017,COW-10000601,2025-08-06,368.5432,108.7881,847.2459,566.2702,0,167.6813,48.291103,4,164.252064,0,1413.5161,92.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12018,COW-10000601,2025-08-07,293.9806,166.8228,713.7131,698.127,4,193.2324,59.965491,8,75.007776,1,1411.8401,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12019,COW-10000601,2025-08-08,246.6246,173.8823,822.0897,583.5565,2,158.633,52.043445,6,82.993865,0,1405.6462,91.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12020,COW-10000601,2025-08-09,231.0882,173.5483,683.4011,729.7093,3,276.9699,55.971982,1,197.635074,0,1413.1104,87.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12021,COW-10000601,2025-08-10,277.4534,98.3267,800.8365,615.513,8,252.2128,71.556161,7,117.103912,0,1416.3495,90.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12022,COW-10000601,2025-08-11,387.1315,191.0285,773.5484,636.3517,4,177.5571,42.068282,8,113.759001,0,1409.9001,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12023,COW-10000601,2025-08-12,379.8282,185.9985,807.053,602.2539,9,266.5618,53.264656,2,198.78922,0,1409.3069,100.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12024,COW-10000601,2025-08-13,446.8421,163.2367,768.5553,674.0914,8,244.2112,45.00399,2,105.337112,0,1442.6467,94.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12025,COW-10000601,2025-08-14,449.8712,189.3603,717.5385,687.4731,5,252.4193,53.557284,2,134.972971,0,1405.0116,93.0,synthetic_farm_FARM-005
FARM-005,Plateau Smallholder Farm,12026,COW-10000601,2025-08-15,335.7058,101.8258,703.92,730.5359,9,224.9333,78.087821,5,64.757253,0,1434.4559,92.0,synthetic_farm_FARM-005
