Farm ID,Farm Name,State,Cow ID,Date,Estimated Milk Production (L/day)
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,11/07/2025,2.33
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,12/07/2025,2.7
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,13/07/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,14/07/2025,2.65
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,15/07/2025,2.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,16/07/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,17/07/2025,2.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,18/07/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,19/07/2025,2.91
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,20/07/2025,3.13
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,21/07/2025,3.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,22/07/2025,3.52
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,23/07/2025,3.8
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,24/07/2025,3.95
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,25/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,26/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,27/07/2025,3.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,28/07/2025,3.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,29/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,30/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,31/07/2025,3.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,01/08/2025,3.41
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,02/08/2025,3.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,03/08/2025,2.99
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,04/08/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,05/08/2025,2.74
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,06/08/2025,2.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,07/08/2025,2.47
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,08/08/2025,2.13
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,09/08/2025,2.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,11/08/2025,2.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,12/08/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,13/08/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,14/08/2025,2.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,15/08/2025,2.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,16/08/2025,2.26
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,17/08/2025,2.46
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,18/08/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,19/08/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,20/08/2025,2.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,21/08/2025,2.65
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,23/08/2025,2.77
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,24/08/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,25/08/2025,2.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,26/08/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,27/08/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,28/08/2025,2.09
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,29/08/2025,2.47
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,30/08/2025,2.35
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,31/08/2025,2.1
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,01/09/2025,2.2
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,02/09/2025,2.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,03/09/2025,2.45
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,04/09/2025,2.65
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,05/09/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,06/09/2025,2.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,07/09/2025,2.36
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,08/09/2025,2.63
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,09/09/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,10/09/2025,2.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,11/09/2025,2.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,12/09/2025,2.48
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,13/09/2025,2.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,14/09/2025,2.7
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,15/09/2025,2.68
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,16/09/2025,2.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,17/09/2025,2.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,18/09/2025,2.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,19/09/2025,3.46
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,20/09/2025,3.05
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,21/09/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,22/09/2025,3.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,23/09/2025,3.31
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,24/09/2025,3.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,25/09/2025,3.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,26/09/2025,3.45
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,27/09/2025,3.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,28/09/2025,3.45
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,29/09/2025,3.71
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000441,30/09/2025,3.84
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,01/06/2025,2.62
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,02/06/2025,2.66
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,03/06/2025,2.8
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,04/06/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,05/06/2025,2.96
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,06/06/2025,2.64
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,07/06/2025,3.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,08/06/2025,2.97
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,09/06/2025,2.35
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,10/06/2025,2.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,11/06/2025,2.82
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,12/06/2025,3.1
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,13/06/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,14/06/2025,3.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,15/06/2025,3.38
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,16/06/2025,3.01
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,17/06/2025,3.31
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,20/06/2025,3.56
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,21/06/2025,3.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,22/06/2025,3.67
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,23/06/2025,3.44
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,24/06/2025,3.55
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,25/06/2025,3.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,27/06/2025,3.74
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,28/06/2025,3.86
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,30/06/2025,3.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,01/07/2025,3.5
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,02/07/2025,3.74
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,03/07/2025,3.75
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,04/07/2025,3.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,05/07/2025,3.95
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,06/07/2025,3.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,07/07/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,08/07/2025,3.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,09/07/2025,3.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,10/07/2025,3.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,11/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,12/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,13/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,14/07/2025,3.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,15/07/2025,3.95
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,16/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,17/07/2025,3.8
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,18/07/2025,3.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,20/07/2025,3.46
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,21/07/2025,3.5
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,22/07/2025,3.66
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,23/07/2025,3.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,25/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,26/07/2025,3.8
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,27/07/2025,3.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,28/07/2025,3.92
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,29/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,30/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,31/07/2025,3.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,01/08/2025,3.33
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,02/08/2025,3.35
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,03/08/2025,3.51
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,05/08/2025,3.55
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,06/08/2025,3.73
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,07/08/2025,3.46
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,08/08/2025,3.44
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,09/08/2025,3.63
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,10/08/2025,3.89
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,11/08/2025,3.52
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,12/08/2025,3.34
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,13/08/2025,3.57
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,15/08/2025,3.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,16/08/2025,3.38
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,17/08/2025,3.31
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,18/08/2025,2.73
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,19/08/2025,3.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,20/08/2025,2.82
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,21/08/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,23/08/2025,2.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,24/08/2025,2.84
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,25/08/2025,2.81
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,26/08/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,27/08/2025,2.55
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,28/08/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,29/08/2025,2.51
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,30/08/2025,2.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,31/08/2025,2.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,01/09/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,02/09/2025,2.43
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,03/09/2025,2.27
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,04/09/2025,2.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,05/09/2025,2.06
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,07/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,08/09/2025,2.41
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,09/09/2025,2.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,10/09/2025,2.02
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,11/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,12/09/2025,2.06
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,13/09/2025,2.08
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,14/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,15/09/2025,2.34
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,16/09/2025,2.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,19/09/2025,2.2
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,20/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,21/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,22/09/2025,2.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,23/09/2025,2.01
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,24/09/2025,2.12
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,25/09/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,27/09/2025,2.17
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,28/09/2025,2.3
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,29/09/2025,2.03
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000442,30/09/2025,2.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,01/06/2025,2.67
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,02/06/2025,2.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,03/06/2025,3.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,04/06/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,05/06/2025,2.49
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,06/06/2025,2.69
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,07/06/2025,2.45
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,08/06/2025,2.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,09/06/2025,2.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,10/06/2025,2.11
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,11/06/2025,2.03
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,12/06/2025,2.01
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,13/06/2025,2.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,14/06/2025,2.1
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,15/06/2025,2.16
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,17/06/2025,2.79
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,18/06/2025,2.78
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,20/06/2025,2.96
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,21/06/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,22/06/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,23/06/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,24/06/2025,3.91
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,25/06/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,27/06/2025,3.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,28/06/2025,3.88
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,29/06/2025,3.78
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,30/06/2025,3.54
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,01/07/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,02/07/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,03/07/2025,3.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,04/07/2025,3.56
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,05/07/2025,3.58
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,06/07/2025,3.75
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,07/07/2025,3.93
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,08/07/2025,3.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,09/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,10/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,11/07/2025,3.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,12/07/2025,3.7
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,13/07/2025,3.71
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,14/07/2025,3.53
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,15/07/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,16/07/2025,3.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,17/07/2025,3.82
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,18/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,19/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,20/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,21/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,22/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,23/07/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,25/07/2025,3.84
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,26/07/2025,3.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,27/07/2025,3.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,28/07/2025,3.57
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,29/07/2025,3.4
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,30/07/2025,3.03
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,31/07/2025,3.18
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,01/08/2025,3.12
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,02/08/2025,3.52
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,03/08/2025,3.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,04/08/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,05/08/2025,3.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,06/08/2025,3.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,07/08/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,08/08/2025,3.37
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,09/08/2025,2.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,10/08/2025,2.98
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,12/08/2025,2.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,13/08/2025,2.6
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,14/08/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,15/08/2025,2.91
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,16/08/2025,2.66
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,17/08/2025,2.9
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,18/08/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,19/08/2025,2.88
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,20/08/2025,3.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,21/08/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,22/08/2025,3.99
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,24/08/2025,3.88
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,25/08/2025,3.89
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,26/08/2025,3.94
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,27/08/2025,3.76
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,28/08/2025,3.89
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,29/08/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,30/08/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,31/08/2025,3.7
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,01/09/2025,3.66
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,02/09/2025,3.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,03/09/2025,4.0
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,04/09/2025,3.92
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,05/09/2025,3.87
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,06/09/2025,3.74
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,07/09/2025,3.85
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,08/09/2025,3.42
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,09/09/2025,3.18
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,10/09/2025,3.04
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,11/09/2025,3.18
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,12/09/2025,3.52
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,13/09/2025,3.59
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,14/09/2025,3.28
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,15/09/2025,3.22
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,16/09/2025,2.99
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,17/09/2025,2.93
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,18/09/2025,2.72
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,19/09/2025,2.65
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,20/09/2025,2.47
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,21/09/2025,2.99
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,22/09/2025,3.09
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,23/09/2025,2.88
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,25/09/2025,3.31
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,26/09/2025,3.5
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,27/09/2025,3.44
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,28/09/2025,3.29
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,29/09/2025,3.35
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000443,30/09/2025,3.21
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000444,01/06/2025,3.23
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000444,02/06/2025,3.25
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000444,03/06/2025,2.83
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000444,04/06/2025,3.05
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000444,05/06/2025,3.07
FARM-003,Sokoto Pastoralist Herd,Sokoto,COW-10000444,07/06/2025,3.09
